method,dataset,rep,clones,beta,lambdaE,N,pNormal,lambdaDelta,focal,mean_library_size,mean_allelic_coverage,phase_switch,wgd,doublet,hscn_error,tcn_mse,clone_ari,clone_nmi,loh_f1,loh_precision,loh_recall,msr,breakpoint_f1,breakpoint_precision,breakpoint_recall,nrf_distance,tree_coverage,cell_node_match_accuracy,retention_rate
SCICoNE,phaseswitch_0_05_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.05,0.0,0.0,NA,0.1938372093023256,0.8888169482020695,0.9299337651805282,NA,NA,NA,NA,0.6272727272727272,0.5111111111111111,0.8117647058823529,NA,NA,NA,NA
SCICoNE,phaseswitch_0_05_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.05,0.0,0.0,NA,0.8476744186046512,0.9443404142024151,0.9464265446959685,NA,NA,NA,NA,0.5535714285714285,0.4460431654676259,0.7294117647058823,NA,NA,NA,NA
SCICoNE,phaseswitch_0_05_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.05,0.0,0.0,NA,0.39238805970149254,1.0,1.0,NA,NA,NA,NA,0.38524590163934425,0.2640449438202247,0.7121212121212122,NA,NA,NA,NA
SCICoNE,phaseswitch_0_05_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.05,0.0,0.0,NA,0.13716417910447762,0.6098272415129332,0.78926039440028,NA,NA,NA,NA,0.40625000000000006,0.30952380952380953,0.5909090909090909,NA,NA,NA,NA
SCICoNE,phaseswitch_0_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.0,0.0,0.0,NA,0.374746835443038,0.8759952967902219,0.9256954376500208,NA,NA,NA,NA,0.6010362694300517,0.5043478260869565,0.7435897435897436,NA,NA,NA,NA
SCICoNE,phaseswitch_0_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.0,0.0,0.0,NA,0.1938372093023256,0.8888169482020695,0.9299337651805282,NA,NA,NA,NA,0.6272727272727272,0.5111111111111111,0.8117647058823529,NA,NA,NA,NA
SCICoNE,phaseswitch_0_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.0,0.0,0.0,NA,0.8476744186046512,0.9443404142024151,0.9464265446959685,NA,NA,NA,NA,0.5535714285714285,0.4460431654676259,0.7294117647058823,NA,NA,NA,NA
SCICoNE,phaseswitch_0_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.0,0.0,0.0,NA,0.39238805970149254,1.0,1.0,NA,NA,NA,NA,0.38524590163934425,0.2640449438202247,0.7121212121212122,NA,NA,NA,NA
SCICoNE,phaseswitch_0_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.0,0.0,0.0,NA,0.13716417910447762,0.6098272415129332,0.78926039440028,NA,NA,NA,NA,0.40625000000000006,0.30952380952380953,0.5909090909090909,NA,NA,NA,NA
SCICoNE,wgd_0_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.374746835443038,0.8759952967902219,0.9256954376500208,NA,NA,NA,NA,0.6010362694300517,0.5043478260869565,0.7435897435897436,NA,NA,NA,NA
SCICoNE,wgd_0_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.1938372093023256,0.8888169482020695,0.9299337651805282,NA,NA,NA,NA,0.6272727272727272,0.5111111111111111,0.8117647058823529,NA,NA,NA,NA
SCICoNE,wgd_0_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.8476744186046512,0.9443404142024151,0.9464265446959685,NA,NA,NA,NA,0.5535714285714285,0.4460431654676259,0.7294117647058823,NA,NA,NA,NA
SCICoNE,wgd_0_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.39238805970149254,1.0,1.0,NA,NA,NA,NA,0.38524590163934425,0.2640449438202247,0.7121212121212122,NA,NA,NA,NA
SCICoNE,wgd_0_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,0.13716417910447762,0.6098272415129332,0.78926039440028,NA,NA,NA,NA,0.40625000000000006,0.30952380952380953,0.5909090909090909,NA,NA,NA,NA
SCICoNE,wgd_1_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,1.0,0.0,NA,1.5788461538461538,0.8815399708544674,0.9268719180602067,NA,NA,NA,NA,0.5759162303664921,0.4824561403508772,0.7142857142857143,NA,NA,NA,NA
SCICoNE,wgd_1_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,1.0,0.0,NA,2.9507142857142856,0.8992998644874421,0.933610294978386,NA,NA,NA,NA,0.4851063829787233,0.375,0.6867469879518072,NA,NA,NA,NA
SCICoNE,wgd_1_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,1.0,0.0,NA,2.8243661971830987,1.0,1.0,NA,NA,NA,NA,0.39148936170212767,0.2787878787878788,0.6571428571428571,NA,NA,NA,NA
SCICoNE,wgd_1_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,1.0,0.0,NA,2.2075641025641026,0.7372849563004135,0.8911054166721019,NA,NA,NA,NA,0.48571428571428565,0.38345864661654133,0.6623376623376623,NA,NA,NA,NA
SCICoNE,wgd_1_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,1.0,0.0,NA,2.3207142857142857,0.43112924660781615,0.6575460952136346,NA,NA,NA,NA,0.44651162790697674,0.3287671232876712,0.6956521739130435,NA,NA,NA,NA
CONET,amplitude_1_0_rep42,42,4,0.5,40.0,200,0.1,1.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.2936842105263158,0.011975168045758208,0.041600947426014334,NA,NA,NA,NA,0.43298969072164956,0.9545454545454546,0.28,0.375,1.0,0.305,NA
CONET,amplitude_1_0_rep43,43,4,0.5,40.0,200,0.1,1.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.144,-0.014348198015836365,0.02968870130992683,NA,NA,NA,NA,0.39622641509433965,0.9545454545454546,0.25,0.375,1.0,0.37,NA
CONET,amplitude_1_0_rep44,44,4,0.5,40.0,200,0.1,1.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.9673846153846153,-0.002158295818344484,0.011928237005402156,NA,NA,NA,NA,0.48837209302325585,0.9545454545454546,0.328125,0.25,0.6,0.47,NA
CONET,amplitude_1_0_rep45,45,4,0.5,40.0,200,0.1,1.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.3651442307692307,-0.03216813595526936,0.043113166507427816,NA,NA,NA,NA,0.336,0.9545454545454546,0.20388349514563106,0.375,1.0,0.38,NA
CONET,amplitude_1_0_rep46,46,4,0.5,40.0,200,0.1,1.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.3216428571428571,-0.02932334613127678,0.016058101710378254,NA,NA,NA,NA,0.46153846153846156,0.9545454545454546,0.30434782608695654,0.25,1.0,0.345,NA
CONET,amplitude_4_0_rep42,42,4,0.5,40.0,200,0.1,4.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,3.177795698924731,-0.01283725741672238,0.022239903873483426,NA,NA,NA,NA,0.3684210526315789,0.9545454545454546,0.22826086956521738,0.25,1.0,0.29,NA
CONET,amplitude_4_0_rep43,43,4,0.5,40.0,200,0.1,4.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.673936170212766,-0.001026231675493759,0.03442939305019214,NA,NA,NA,NA,0.3652173913043478,0.9545454545454546,0.22580645161290322,0.375,1.0,0.315,NA
CONET,amplitude_4_0_rep44,44,4,0.5,40.0,200,0.1,4.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.801951219512195,-0.03516603845251583,0.04626299117524618,NA,NA,NA,NA,0.40776699029126207,0.9545454545454546,0.25925925925925924,0.375,1.0,0.36,NA
CONET,amplitude_4_0_rep45,45,4,0.5,40.0,200,0.1,4.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.9440760869565217,-0.014145139900513571,0.03338137157532455,NA,NA,NA,NA,0.37168141592920356,0.9545454545454546,0.23076923076923078,0.625,1.0,0.33,NA
CONET,amplitude_4_0_rep46,46,4,0.5,40.0,200,0.1,4.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,4.642236842105263,-0.025105854580805564,0.042460008711817994,NA,NA,NA,NA,0.43298969072164956,0.9545454545454546,0.28,0.25,1.0,0.33,NA
CONET,beta_0_1_rep42,42,4,0.1,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.802734375,-0.004845538747387326,0.02390152016955003,NA,NA,NA,NA,0.49411764705882355,0.9545454545454546,0.3333333333333333,0.375,1.0,0.325,NA
CONET,beta_0_1_rep43,43,4,0.1,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.4731818181818181,0.0017816423692778817,0.033414962661526326,NA,NA,NA,NA,0.4285714285714286,0.9545454545454546,0.27631578947368424,0.375,1.0,0.385,NA
CONET,beta_0_1_rep44,44,4,0.1,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.9870422535211267,0.0005242135769817381,0.023984749509355675,NA,NA,NA,NA,0.45652173913043476,0.9545454545454546,0.3,0.375,1.0,0.295,NA
CONET,beta_0_1_rep45,45,4,0.1,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.2613529411764706,-0.0067407395805906,0.021844758287173895,NA,NA,NA,NA,0.39622641509433965,0.9545454545454546,0.25,0.375,1.0,0.295,NA
CONET,beta_0_1_rep46,46,4,0.1,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.2725409836065573,-0.00785603758601952,0.030933447979349066,NA,NA,NA,NA,0.5121951219512195,0.9545454545454546,0.35,0.375,0.6,0.43,NA
CONET,beta_0_3_rep42,42,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.139921875,0.01021705694454608,0.018517783884664542,NA,NA,NA,NA,0.49411764705882355,0.9545454545454546,0.3333333333333333,0.25,1.0,0.355,NA
CONET,beta_0_3_rep43,43,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.7031818181818181,0.03575111609444756,0.06551732697970619,NA,NA,NA,NA,0.4285714285714286,0.9545454545454546,0.27631578947368424,0.375,1.0,0.425,NA
CONET,beta_0_3_rep44,44,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.2390845070422536,0.00020866731392216935,0.0483544893473833,NA,NA,NA,NA,0.45652173913043476,0.9545454545454546,0.3,0.375,1.0,0.41,NA
CONET,beta_0_3_rep45,45,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.2361764705882352,-0.002226638499503104,0.03720175146687086,NA,NA,NA,NA,0.39622641509433965,0.9545454545454546,0.25,0.375,0.8,0.385,NA
CONET,beta_0_3_rep46,46,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.2700819672131147,-0.0115285920080651,0.0173743481510432,NA,NA,NA,NA,0.5121951219512195,0.9545454545454546,0.35,0.375,0.6,0.425,NA
CONET,beta_0_5_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.290390625,0.0023708042929846203,0.05566845318162954,NA,NA,NA,NA,0.49411764705882355,0.9545454545454546,0.3333333333333333,0.25,1.0,0.305,NA
CONET,beta_0_5_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.8348701298701298,-0.0023067567165909525,0.03216535425380992,NA,NA,NA,NA,0.4285714285714286,0.9545454545454546,0.27631578947368424,0.25,0.8,0.365,NA
CONET,beta_0_5_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.3661267605633802,0.004003733061470848,0.031205246156369472,NA,NA,NA,NA,0.45652173913043476,0.9545454545454546,0.3,0.25,0.6,0.485,NA
CONET,beta_0_5_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.255764705882353,-0.00361034912165933,0.028362086324984076,NA,NA,NA,NA,0.39622641509433965,0.9545454545454546,0.25,0.3333333333333333,1.0,0.405,NA
CONET,beta_0_5_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.3600819672131146,-0.00373149617313238,0.006138970278315784,NA,NA,NA,NA,0.5121951219512195,0.9545454545454546,0.35,0.25,0.4,0.415,NA
CONET,cells_500_rep42,42,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.3127088607594937,0.0010446511995193095,0.005382154247724217,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.25,1.0,0.29,NA
CONET,cells_500_rep43,43,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.6636511627906976,0.00654478820810427,0.017427700405178402,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.25,1.0,0.322,NA
CONET,cells_500_rep44,44,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,3.2415348837209303,-0.01490777591693311,0.014248609462612017,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.302,NA
CONET,cells_500_rep45,45,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.0338805970149254,-0.005424465016749748,0.006846868878135206,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.375,1.0,0.304,NA
CONET,cells_500_rep46,46,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.5230746268656716,-0.016982062652320346,0.011460043002425431,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.25,1.0,0.302,NA
CONET,cells_50_rep42,42,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.2941772151898734,-0.004468991104178085,0.03318197396214927,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.375,0.4,0.28,NA
CONET,cells_50_rep43,43,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.5493023255813954,0.000339660713488992,0.10485857517120978,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.36,NA
CONET,cells_50_rep44,44,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,3.091860465116279,8.304135176222241e-05,0.07624727771378594,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.5,0.6,0.36,NA
CONET,cells_50_rep45,45,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.0194029850746267,0.010807975228694477,0.09793605785523661,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,0.75,0.34,NA
CONET,cells_50_rep46,46,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.495820895522388,-0.012154233025984913,0.09164831745919776,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,0.8,0.54,NA
CONET,clone_2_rep42,42,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.3057142857142856,-0.03178050617865403,0.01051228795641447,NA,NA,NA,NA,0.5,0.9545454545454546,0.3387096774193548,0.25,1.0,0.825,NA
CONET,clone_2_rep43,43,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.255086206896552,-0.05621253802907913,0.0160970284380358,NA,NA,NA,NA,0.5316455696202531,0.9545454545454546,0.3684210526315789,0.25,1.0,0.66,NA
CONET,clone_2_rep44,44,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.8177777777777777,-0.014581524907313941,0.005820170374177317,NA,NA,NA,NA,0.031746031746031744,1.0,0.016129032258064516,0.0,0.6666666666666666,0.545,NA
CONET,clone_2_rep45,45,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.4616666666666664,0.0007008692349209631,0.009039348143533792,NA,NA,NA,NA,0.43749999999999994,0.9545454545454546,0.28378378378378377,0.25,1.0,0.5,NA
CONET,clone_2_rep46,46,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.548936170212766,-0.00824402057814499,0.0032592140050912545,NA,NA,NA,NA,0.6176470588235293,0.9545454545454546,0.45652173913043476,0.25,0.6666666666666666,0.805,NA
CONET,clone_4_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.2859375,-0.0014590493038081488,0.018180683734013207,NA,NA,NA,NA,0.49411764705882355,0.9545454545454546,0.3333333333333333,0.25,0.8,0.31,NA
CONET,clone_4_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.794155844155844,-0.01010598068855997,0.04315854151253971,NA,NA,NA,NA,0.4285714285714286,0.9545454545454546,0.27631578947368424,0.375,1.0,0.34,NA
CONET,clone_4_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.3661267605633802,0.004003733061470848,0.031205246156369472,NA,NA,NA,NA,0.45652173913043476,0.9545454545454546,0.3,0.25,0.6,0.485,NA
CONET,clone_4_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.2444117647058823,-0.0065106202637574655,0.013268356963893443,NA,NA,NA,NA,0.39622641509433965,0.9545454545454546,0.25,0.5,0.75,0.395,NA
CONET,clone_4_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.3600819672131146,-0.00373149617313238,0.006138970278315784,NA,NA,NA,NA,0.5121951219512195,0.9545454545454546,0.35,0.25,0.4,0.415,NA
CONET,clone_8_rep42,42,8,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.6681645569620254,0.0075622636106378,0.06219099111955978,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.375,0.6666666666666666,0.25,NA
CONET,clone_8_rep43,43,8,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.193780487804878,0.013230635948758012,0.07125808260341793,NA,NA,NA,NA,0.40776699029126207,0.9545454545454546,0.25925925925925924,0.375,0.7777777777777778,0.28,NA
CONET,clone_8_rep44,44,8,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.4029411764705881,-0.0003439671467157188,0.0466793165276819,NA,NA,NA,NA,0.4719101123595506,0.9545454545454546,0.31343283582089554,0.375,0.6666666666666666,0.25,NA
CONET,clone_8_rep45,45,8,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.2174305555555556,0.0024641247644945053,0.04243332743852869,NA,NA,NA,NA,0.45161290322580644,0.9545454545454546,0.29577464788732394,0.5,0.875,0.47,NA
CONET,clone_8_rep46,46,8,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.440592105263158,-0.0074890928969694815,0.08898553609173218,NA,NA,NA,NA,0.43298969072164956,0.9545454545454546,0.28,0.4375,0.8888888888888888,0.325,NA
CONET,coverage_0_005_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,16.67,0.005,0.01,0.0,0.0,NA,2.3072151898734177,-0.0006381475465404172,0.019302302741123867,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.375,0.6,0.305,NA
CONET,coverage_0_005_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,16.67,0.005,0.01,0.0,0.0,NA,1.6284883720930232,-0.030749581349776182,0.03666160142996453,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.33,NA
CONET,coverage_0_005_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,16.67,0.005,0.01,0.0,0.0,NA,3.5672674418604653,-0.004651753690486946,0.029639711848172604,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.25,1.0,0.38,NA
CONET,coverage_0_005_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,16.67,0.005,0.01,0.0,0.0,NA,2.015149253731343,0.00911108175554546,0.01732898418335262,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,1.0,0.365,NA
CONET,coverage_0_005_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,16.67,0.005,0.01,0.0,0.0,NA,1.5426119402985075,0.005197222908646059,0.033457421414425155,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.25,1.0,0.36,NA
CONET,coverage_0_02_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,66.67,0.02,0.01,0.0,0.0,NA,2.304873417721519,-0.009436814029140862,0.01723878237595998,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.25,1.0,0.3,NA
CONET,coverage_0_02_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,66.67,0.02,0.01,0.0,0.0,NA,1.5987209302325582,-0.0020129952542497606,0.03890808116840152,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.37,NA
CONET,coverage_0_02_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,66.67,0.02,0.01,0.0,0.0,NA,2.9636627906976742,-0.0024145936512464704,0.026240201595901413,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.625,1.0,0.295,NA
CONET,coverage_0_02_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,66.67,0.02,0.01,0.0,0.0,NA,2.053731343283582,-0.0006435378447699546,0.01795925343220584,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,1.0,0.365,NA
CONET,coverage_0_02_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,66.67,0.02,0.01,0.0,0.0,NA,1.52,-0.011180161753343507,0.0463148513072418,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.375,1.0,0.395,NA
CONET,coverage_0_05_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,166.67,0.05,0.01,0.0,0.0,NA,2.1175949367088607,-0.005644001123514971,0.02819049392484615,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.375,1.0,0.285,NA
CONET,coverage_0_05_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,166.67,0.05,0.01,0.0,0.0,NA,1.6555813953488372,0.007306492316478616,0.04354541728833385,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.25,0.8,0.36,NA
CONET,coverage_0_05_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,166.67,0.05,0.01,0.0,0.0,NA,3.354418604651163,-0.013026681057341834,0.02385460360249662,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.32,NA
CONET,coverage_0_05_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,166.67,0.05,0.01,0.0,0.0,NA,2.0502985074626867,-0.011795241960392824,0.024980243981820173,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,1.0,0.38,NA
CONET,coverage_0_05_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,166.67,0.05,0.01,0.0,0.0,NA,1.2472388059701494,-0.0031966324165398014,0.050611531768523,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,1.0,0.35,NA
CONET,coverage_0_1_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,333.33,0.1,0.01,0.0,0.0,NA,2.286518987341772,0.009972395781641958,0.032526217324830395,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.375,1.0,0.315,NA
CONET,coverage_0_1_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,333.33,0.1,0.01,0.0,0.0,NA,1.6221511627906977,0.0045798863685310755,0.012052806408650285,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.25,0.6,0.38,NA
CONET,coverage_0_1_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,333.33,0.1,0.01,0.0,0.0,NA,3.4765116279069765,-0.01509496447440032,0.043897788204083514,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.44,NA
CONET,coverage_0_1_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,333.33,0.1,0.01,0.0,0.0,NA,1.8554477611940299,0.009365553220668987,0.020520055005108152,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,1.0,1.0,0.375,NA
CONET,coverage_0_1_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,333.33,0.1,0.01,0.0,0.0,NA,1.46,-0.022978334305899503,0.030262626326309255,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.25,1.0,0.32,NA
CONET,doublet_0_02_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.02,NA,2.327151898734177,0.00980214341974043,0.034261224328200744,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.25,1.0,0.305,NA
CONET,doublet_0_02_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.02,NA,1.5076162790697674,0.029824216217461896,0.05103047607064198,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.5,1.0,0.35,NA
CONET,doublet_0_02_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.02,NA,3.5056976744186046,0.02241816360513771,0.047930696515044974,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.45,NA
CONET,doublet_0_02_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.02,NA,2.054179104477612,-0.0013566457407571265,0.020189706374430683,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,1.0,0.335,NA
CONET,doublet_0_02_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.02,NA,1.4349253731343283,0.007417952310930132,0.039200487082248395,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.375,1.0,0.395,NA
CONET,doublet_0_05_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.05,NA,2.3219620253164557,0.014214072361682682,0.05984600423312448,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.25,1.0,0.305,NA
CONET,doublet_0_05_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.05,NA,1.3555813953488371,0.005716228415980562,0.030090815182363114,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.29,NA
